Date,Person_ID,Age,Gender,Total_Sleep_Hours,Sleep_Quality,Exercise_Mins_Day,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
2024-12-15,2900,51,Female,626,9,49,77,151,7,2,4,3
2024-10-11,2059,21,Other,802,9,84,54,55,5,9,2,6
2024-03-28,6439,23,Female,82,7,56,29,7,9,4,6,7
2024-05-11,5418,27,Female,623,4,34,235,12,8,7,9,4
2024-10-25,6927,48,Other,67,7,65,196,96,5,3,6,8
2024-01-08,1251,39,Female,802,5,40,236,178,1,5,2,3
2024-03-25,7438,30,Female,51,9,39,88,100,8,7,10,9
2024-04-30,8477,52,Male,843,2,20,219,154,6,3,4,6
2024-07-04,5229,34,Other,808,2,61,195,86,9,2,2,7
2024-09-08,6358,52,Female,493,6,82,217,115,4,10,6,5
2024-03-24,5353,21,Other,724,9,13,68,152,4,1,4,6
2024-09-30,7400,21,Female,578,3,89,14,135,8,6,3,6
2024-12-16,8175,56,Other,652,1,44,195,137,6,7,2,4
2024-05-06,9351,35,Male,924,8,27,150,62,7,8,5,10
2024-03-13,4393,55,Female,497,7,24,24,57,1,1,4,4
2024-05-26,7589,41,Female,499,3,83,253,67,1,5,3,2
2024-11-21,2333,52,Other,641,1,39,162,80,9,5,3,4
2024-11-11,5699,55,Female,686,2,65,231,124,7,4,7,8
2024-03-20,5367,41,Male,452,4,61,179,114,5,4,7,8
2024-12-01,2553,57,Other,59,8,40,0,80,8,7,4,10
2024-05-31,2908,18,Female,911,9,6,1,6,6,10,1,5
2024-07-19,9829,27,Female,647,5,50,256,96,5,5,7,8
2024-07-21,5144,40,Male,746,10,36,186,127,8,10,6,5
2024-11-26,3899,41,Other,929,5,5,286,139,5,1,9,4
2024-07-27,4122,25,Other,594,10,14,166,69,8,8,3,10
2024-08-05,7057,41,Other,705,10,86,288,107,1,9,9,4
2024-08-05,6869,19,Male,694,3,76,139,127,7,2,7,7
2024-05-26,5567,40,Female,599,3,68,51,16,7,1,8,4
2024-12-02,3860,30,Female,577,9,33,211,15,1,1,7,1
2024-09-25,4623,49,Other,575,10,84,109,114,5,9,1,1
2024-02-15,8505,19,Female,938,9,89,201,72,9,1,7,9
2024-04-02,6783,33,Male,78,2,2,183,65,8,4,2,7
2024-03-22,4654,46,Male,635,1,65,209,150,6,9,3,8
2024-09-01,7308,43,Male,458,7,54,189,142,1,1,6,5
2024-10-11,2616,44,Male,672,10,22,203,87,4,9,1,6
2024-06-27,2703,23,Other,663,5,46,135,146,7,5,7,9
2024-03-11,3082,19,Other,65,4,16,8,179,8,6,4,7
2024-09-07,6393,34,Other,698,1,60,242,16,5,6,9,1
2024-10-09,3061,45,Other,493,2,28,27,148,8,3,4,4
2024-05-29,7799,38,Female,709,8,59,36,171,7,4,2,5
2024-08-28,6776,53,Female,79,2,84,204,37,4,6,8,2
2024-12-14,2695,24,Female,824,8,29,132,3,4,9,7,1
2024-04-24,8454,36,Male,578,4,75,113,84,8,4,4,4
2024-04-09,6421,35,Female,624,2,78,130,71,4,10,1,8
2024-02-09,1915,29,Male,644,10,53,213,6,7,2,9,6
2024-09-26,8851,34,Male,898,7,2,87,174,1,7,5,8
2024-07-18,6126,56,Female,536,3,27,98,75,7,10,6,6
2024-05-26,5671,44,Male,548,10,73,224,81,7,7,8,6
2024-11-21,8614,58,Other,774,3,53,141,137,9,2,10,5
2024-09-10,4373,48,Other,853,5,13,56,56,8,8,7,6
2024-07-26,1179,30,Other,914,6,16,4,71,4,2,3,9
2024-06-20,1972,21,Other,86,7,20,278,138,1,9,2,2
2024-10-27,6959,27,Other,664,10,42,133,75,7,10,2,2
2024-04-05,6466,28,Female,57,6,42,93,179,1,2,1,5
2024-02-15,6260,23,Female,678,2,47,98,26,1,1,10,2
2024-11-19,8909,58,Female,478,5,21,239,56,1,9,2,2
2024-01-02,1749,53,Male,741,3,9,105,21,5,1,5,3
2024-10-08,6239,48,Other,839,2,87,243,38,5,1,8,8
2024-03-31,4609,29,Other,797,5,16,96,81,4,5,4,2
2024-09-02,8820,57,Female,754,9,41,298,127,5,8,3,9
2024-11-12,8035,22,Male,782,5,33,8,37,8,10,3,7
2024-05-19,4850,51,Other,821,9,76,232,63,5,4,4,9
2024-01-04,5179,22,Female,614,9,25,99,144,8,5,10,2
2024-05-03,2974,31,Other,797,5,85,139,7,6,3,7,9
2024-01-10,5321,28,Other,578,5,86,43,87,5,1,2,6
2024-10-20,1220,28,Female,714,3,23,293,2,4,8,6,2
2024-04-24,7869,21,Other,467,8,26,36,0,6,3,2,7
2024-10-12,3291,32,Male,757,3,25,219,125,8,1,5,4
2024-04-19,1411,24,Female,686,9,55,166,126,1,6,4,3
2024-01-24,7451,20,Other,614,10,34,286,75,8,2,8,4
2024-11-02,4516,36,Male,896,4,44,107,13,9,5,9,6
2024-04-02,3375,36,Female,459,3,82,268,48,1,9,7,5
2024-07-18,1328,33,Male,542,3,81,170,100,9,3,9,2
2024-08-26,6755,48,Male,665,7,29,97,155,5,2,9,1
2024-01-25,1644,38,Female,935,4,10,101,24,8,4,4,5
2024-09-14,8531,44,Other,784,6,35,64,55,4,7,2,5
2024-10-05,1333,18,Other,663,4,5,276,102,6,6,9,10
2024-11-26,7025,42,Other,844,4,39,211,134,1,7,5,10
2024-12-12,2048,57,Other,601,7,28,237,90,1,9,6,6
2024-01-06,6786,36,Female,475,7,80,106,135,1,3,2,2
2024-06-28,5056,54,Male,755,7,26,201,93,4,7,7,2
2024-01-14,7088,45,Female,872,2,43,229,85,8,9,5,9
2024-04-15,5921,19,Female,537,5,70,251,78,4,7,5,7
2024-09-02,8540,45,Female,749,2,45,159,124,6,3,6,9
2024-09-22,4624,54,Female,559,6,26,287,114,8,10,6,10
2024-11-27,5503,46,Female,573,6,11,218,66,7,2,2,5
2024-01-01,3302,50,Female,783,6,87,176,99,6,10,1,3
2024-05-04,1521,19,Other,852,8,8,4,6,4,8,9,9
2024-01-10,9957,57,Male,846,8,32,34,101,8,1,2,5
2024-01-17,1431,53,Male,672,2,64,254,15,1,4,6,3
2024-04-23,6151,40,Male,792,8,65,117,34,5,10,8,5
2024-02-13,1197,42,Female,741,5,81,199,51,5,3,4,4
2024-12-23,1345,45,Female,732,8,86,107,41,4,4,5,8
2024-04-24,8109,33,Female,725,5,20,180,69,6,9,3,6
2024-04-25,9662,57,Female,464,7,89,175,134,1,3,4,9
2024-08-18,6782,18,Female,587,4,13,164,159,1,1,7,6
2024-01-14,3126,18,Other,703,3,63,273,49,4,7,8,10
2024-04-18,3090,55,Other,831,9,66,79,171,9,2,3,8
2024-11-23,5943,19,Male,881,10,58,242,23,4,10,6,1
2024-07-02,3400,47,Female,637,2,0,93,97,5,2,6,8
2024-09-20,8315,46,Other,479,4,21,103,153,5,5,3,8
2024-10-06,6656,27,Female,626,10,82,81,22,6,9,1,2
2024-07-29,6677,57,Other,783,6,54,14,10,6,8,10,3
2024-06-13,8352,41,Other,537,6,24,36,85,4,7,10,3
2024-08-25,1880,53,Female,689,5,81,0,138,9,8,3,6
2024-10-24,7513,58,Female,587,8,77,97,105,6,2,1,10
2024-12-31,7901,28,Female,669,2,67,148,4,6,10,7,8
2024-10-13,7839,42,Male,47,10,33,171,106,1,3,9,7
2024-08-25,9091,59,Other,802,4,55,91,161,4,8,5,7
2024-01-03,3783,40,Male,717,7,49,148,106,5,2,7,9
2024-10-18,1978,39,Male,699,6,27,159,76,4,6,5,3
2024-03-08,3125,35,Other,549,7,47,253,64,8,1,3,4
2024-11-12,3031,19,Other,522,2,60,93,149,9,5,3,7
2024-08-18,9859,18,Female,818,7,80,105,50,9,2,8,8
2024-09-10,3540,42,Other,747,4,85,224,173,7,1,5,4
2024-10-04,4482,44,Male,942,2,9,110,27,8,9,1,3
2024-01-08,5836,58,Male,558,4,6,115,106,7,10,1,7
2024-09-26,4032,45,Female,824,8,3,264,99,7,10,2,1
2024-08-02,1420,37,Other,617,4,64,235,76,8,6,5,4
2024-06-10,2013,29,Female,721,10,39,103,148,1,9,10,4
2024-01-16,7349,51,Male,89,3,9,55,42,7,2,1,1
2024-05-08,2298,18,Male,697,1,27,106,44,1,8,2,7
2024-03-18,3365,32,Other,565,7,0,13,22,1,7,2,6
2024-04-28,2773,51,Female,883,9,63,257,5,5,2,1,10
2024-11-27,3600,52,Other,708,8,76,89,149,7,7,5,4
2024-09-13,3421,57,Other,766,3,20,38,43,5,9,7,4
2024-01-22,5252,21,Other,542,9,31,96,108,1,9,7,2
2024-01-11,1954,48,Male,649,2,77,67,43,9,3,3,3
2024-07-29,5270,37,Male,57,9,70,21,56,8,9,10,6
2024-09-04,2919,29,Male,535,2,72,14,98,7,7,9,3
2024-10-31,5879,49,Male,461,8,46,291,117,1,7,10,1
2024-08-05,8886,45,Other,525,4,55,98,103,9,8,8,9
2024-01-04,2611,41,Male,736,4,41,47,17,1,5,3,9
2024-05-31,9851,43,Male,675,7,82,53,85,8,1,7,3
2024-02-09,9420,22,Male,461,1,74,51,100,9,9,10,4
2024-02-23,5612,41,Female,781,3,23,117,11,5,3,4,9
2024-04-26,6703,46,Male,579,2,11,81,99,7,3,5,3
2024-06-03,2996,55,Other,944,3,68,198,84,5,1,9,3
2024-03-28,8469,32,Other,905,6,38,263,175,9,1,5,9
2024-10-17,3495,54,Female,485,8,83,240,113,1,5,10,6
2024-09-19,1546,44,Female,767,6,1,24,37,9,10,7,1
2024-07-14,8019,57,Male,812,8,35,276,26,7,5,5,3
2024-11-10,5003,27,Female,947,9,36,185,31,1,5,1,9
2024-04-18,7026,54,Female,805,10,46,230,125,9,6,9,8
2024-08-05,9939,36,Other,603,7,62,76,54,4,1,1,6
2024-11-17,7257,49,Male,506,7,20,214,143,1,4,10,10
2024-03-26,5456,53,Female,941,4,39,282,136,7,8,1,9
2024-12-29,5053,42,Male,496,2,35,211,96,5,2,6,3
2024-06-08,3857,26,Female,646,2,85,157,163,1,2,10,7
2024-06-03,2328,46,Male,531,2,77,229,78,1,4,8,9
2024-01-15,6893,29,Other,807,10,34,147,128,4,6,10,6
2024-10-11,5932,25,Male,867,4,41,183,8,5,9,6,6
2024-02-14,7549,34,Other,683,1,31,228,120,8,4,3,9
2024-06-27,2352,53,Female,585,2,78,88,153,7,9,1,8
2024-11-07,8980,30,Female,678,1,89,99,92,9,9,10,9
2024-09-06,5534,49,Female,52,9,15,136,67,5,7,9,2
2024-04-29,3837,22,Male,778,7,3,57,117,6,10,1,5
2024-08-16,7503,18,Male,473,10,46,278,90,1,1,8,3
2024-01-31,9316,46,Other,887,5,70,169,145,4,6,3,10
2024-09-29,8100,37,Male,533,7,43,221,165,1,2,10,9
2024-12-11,2455,34,Male,894,9,32,281,41,1,7,8,10
2024-10-30,2775,50,Other,478,3,27,265,105,5,4,1,6
2024-12-03,3435,22,Male,745,3,34,115,44,5,8,4,2
2024-06-14,9343,37,Female,595,1,80,272,57,8,2,3,9
2024-07-09,5199,36,Male,834,5,62,216,127,1,9,3,5
2024-05-30,8740,47,Female,901,1,44,58,162,1,2,8,7
2024-11-02,3112,32,Female,943,5,62,170,1,9,7,1,9
2024-10-17,3206,45,Other,582,3,58,204,144,4,4,6,3
2024-11-05,1843,35,Other,84,5,53,47,34,5,8,8,8
2024-07-22,5676,33,Male,813,9,71,26,98,1,4,10,7
2024-09-21,9565,52,Other,822,5,32,223,137,1,3,4,10
2024-12-21,2631,36,Other,654,4,48,198,149,8,4,3,8
2024-05-25,9969,58,Other,482,1,26,5,23,8,10,3,6
2024-11-29,9675,59,Other,495,5,78,221,165,5,9,7,8
2024-12-26,3383,54,Female,639,4,70,247,104,8,2,5,6
2024-04-28,5981,21,Other,904,2,65,54,116,9,3,9,9
2024-04-07,3434,58,Male,922,4,46,90,43,1,9,2,5
2024-06-19,8608,41,Male,464,9,66,90,13,8,7,9,4
2024-02-26,3561,19,Male,774,9,51,202,117,7,3,2,4
2024-04-30,2127,30,Male,672,7,25,205,100,4,8,5,10
2024-08-10,7343,56,Other,823,5,22,53,163,1,6,6,6
2024-03-05,6359,40,Female,808,2,89,33,80,1,8,4,2
2024-11-20,7111,46,Other,66,4,52,145,165,7,7,3,5
2024-05-21,1046,48,Male,834,7,48,141,156,1,7,3,3
2024-05-21,1903,30,Male,946,9,82,242,111,8,5,5,4
2024-07-04,3076,41,Male,853,5,16,91,159,6,2,6,10
2024-04-30,9402,25,Female,45,4,0,78,133,8,4,5,8
2024-07-08,8157,39,Male,802,10,33,270,50,1,4,5,1
2024-02-19,9430,46,Female,918,1,70,99,177,5,5,6,3
2024-06-03,9733,49,Other,812,9,55,229,158,6,6,8,6
2024-09-02,1145,46,Male,469,7,15,127,11,9,4,10,1
2024-10-10,7975,48,Other,674,8,54,111,158,8,7,1,5
2024-05-20,8057,35,Other,871,4,86,163,112,1,4,1,7
2024-08-19,2348,49,Male,505,9,21,263,36,4,8,6,1
2024-04-12,5719,50,Male,469,10,85,240,53,6,6,9,5
2024-12-31,4152,48,Male,622,2,87,288,117,6,10,9,4
2024-07-31,3506,51,Other,495,3,5,259,100,9,7,1,6
2024-06-12,9709,56,Female,741,9,50,274,95,8,9,7,8
2024-06-01,5957,23,Female,48,6,77,119,24,1,5,2,7
2024-07-09,2957,34,Other,809,4,7,92,72,6,8,8,2
2024-10-02,9480,31,Female,854,4,5,160,127,5,4,4,6
2024-07-18,9526,39,Other,584,2,11,210,56,7,10,7,2
2024-03-17,4550,18,Male,682,7,77,166,178,1,9,10,4
2024-07-31,8221,22,Other,682,10,68,203,120,8,5,3,3
2024-07-06,8504,47,Male,685,9,72,39,49,1,6,2,3
2024-02-18,3227,39,Male,921,1,6,118,30,8,7,3,9
2024-10-15,1606,41,Female,555,4,47,100,60,1,1,7,1
2024-01-06,3026,27,Male,747,1,45,234,167,5,2,4,3
2024-12-21,2475,57,Other,675,3,52,99,163,9,9,5,5
2024-08-02,8467,23,Male,782,5,23,114,91,1,6,2,9
2024-02-06,1464,32,Male,618,6,14,20,51,5,2,7,6
2024-01-07,2673,18,Other,922,2,64,184,177,5,1,10,1
2024-02-24,1771,32,Male,702,6,77,34,124,7,6,9,3
2024-12-01,6056,40,Male,892,4,1,175,39,8,4,5,4
2024-10-22,5046,54,Male,808,6,72,60,140,4,10,2,7
2024-11-23,4520,48,Other,574,1,66,32,64,7,9,1,3
2024-05-08,9874,22,Other,568,7,15,120,110,1,6,8,4
2024-06-03,9492,20,Female,778,5,43,101,8,4,8,4,6
2024-07-11,1999,55,Other,701,9,54,1,47,1,9,10,1
2024-08-23,8384,52,Other,526,9,60,187,137,6,3,8,10
2024-06-06,1744,50,Male,789,4,52,280,101,1,4,10,3
2024-09-14,4843,32,Female,70,3,79,160,33,7,2,4,4
2024-06-19,5705,34,Other,542,6,68,125,129,8,6,4,7
2024-06-30,8097,31,Female,717,6,23,293,133,6,10,4,10
2024-01-22,7304,40,Female,611,3,67,84,55,9,6,8,3
2024-12-04,5629,57,Male,762,5,54,120,78,1,3,4,10
2024-10-05,1375,36,Female,74,4,71,104,161,8,2,5,6
2024-11-24,6386,29,Other,678,10,50,288,25,5,2,10,2
2024-12-25,5648,29,Other,782,2,48,30,91,4,7,4,10
2024-04-20,4965,47,Male,873,5,5,271,87,6,3,5,1
2024-03-09,4784,38,Other,512,5,76,90,32,9,1,5,2
2024-03-19,7699,19,Other,939,3,2,118,160,4,5,4,3
2024-10-01,1736,35,Other,766,6,51,9,116,9,10,5,2
2024-01-12,9577,34,Other,815,9,11,192,94,5,9,8,6
2024-11-03,2993,52,Other,58,8,9,50,111,4,1,1,1
2024-06-25,6861,24,Male,482,10,30,24,64,7,3,7,1
2024-08-22,1086,34,Female,785,4,31,263,35,1,2,5,7
2024-01-09,7183,43,Other,904,3,14,44,20,8,6,8,8
2024-11-18,2198,39,Other,499,10,65,129,149,1,9,10,1
2024-08-30,3415,35,Other,789,4,49,142,145,9,8,4,10
2024-04-30,1336,43,Female,72,9,43,40,53,6,9,10,5
2024-06-21,5006,37,Male,887,7,28,275,169,9,8,3,9
2024-02-22,6729,25,Female,804,9,77,227,69,1,1,9,8
2024-02-29,2254,35,Female,582,4,1,232,163,5,8,3,6
2024-12-02,2650,25,Female,639,4,59,7,34,1,8,4,9
2024-06-03,1658,43,Female,941,2,43,148,28,9,6,7,4
2024-09-07,3903,31,Male,81,5,54,179,38,1,8,10,4
2024-06-28,6419,50,Male,513,4,43,110,6,6,5,2,6
2024-03-17,7701,55,Other,721,1,63,54,106,1,1,5,6
2024-06-30,9372,54,Male,925,2,41,182,165,4,6,2,10
2024-05-19,6363,47,Other,797,10,0,70,118,1,5,4,4
2024-03-26,1777,40,Male,472,9,29,56,160,6,4,7,10
2024-03-10,5114,32,Male,902,6,69,261,75,8,4,7,6
2024-09-11,3418,54,Female,496,7,53,60,107,6,5,7,3
2024-08-26,8113,45,Other,677,1,66,154,166,1,3,6,4
2024-03-09,3241,58,Female,943,4,71,90,69,4,5,4,7
2024-06-29,1360,57,Female,623,3,34,293,109,1,5,8,1
2024-03-13,4330,55,Female,604,6,77,215,99,9,1,5,8
2024-10-30,9293,42,Other,525,9,28,33,58,4,4,10,6
2024-11-07,5101,53,Female,784,4,51,119,76,5,3,2,10
2024-12-18,4651,43,Male,727,6,52,274,117,5,7,5,3
2024-03-06,5271,19,Male,818,9,50,126,150,1,6,2,10
2024-06-29,4788,39,Other,737,3,32,237,80,7,2,2,10
2024-05-05,1532,22,Other,782,3,69,82,167,7,7,3,7
2024-06-17,6143,35,Other,90,7,73,75,117,8,3,6,6
2024-05-30,7494,50,Female,868,1,31,85,35,1,9,2,1
2024-08-18,5527,54,Male,818,5,37,142,36,1,1,8,1
2024-10-11,5766,55,Other,925,4,57,95,25,4,7,2,1
2024-04-22,8484,21,Male,47,7,41,184,177,1,9,6,1
2024-06-30,8940,21,Female,906,10,26,259,127,6,6,10,3
2024-10-01,4187,47,Other,492,9,76,148,109,6,9,2,4
2024-08-17,9571,39,Female,896,2,44,199,68,9,3,6,5
2024-01-12,7764,46,Female,465,3,7,271,42,7,8,9,8
2024-11-05,7233,22,Male,601,1,64,285,46,6,5,10,9
2024-08-09,5668,33,Male,727,5,89,233,144,6,3,9,2
2024-11-22,9046,48,Other,891,9,56,248,160,6,3,1,6
2024-06-12,1223,49,Female,584,10,43,288,171,1,3,3,6
2024-02-20,9648,37,Other,475,1,62,144,144,1,9,1,10
2024-02-23,9324,35,Female,657,7,45,89,155,6,9,7,10
2024-03-22,7944,42,Female,603,3,2,115,90,1,1,4,1
2024-01-28,9403,51,Other,857,1,83,283,27,4,1,5,5
2024-10-27,1420,35,Female,801,6,86,218,130,5,2,9,1
2024-02-09,9527,29,Other,713,4,80,210,131,7,4,1,9
2024-09-02,7120,56,Male,805,6,31,280,38,7,4,5,2
2024-11-02,8569,37,Other,52,3,15,1,124,6,3,8,5
2024-11-06,4287,42,Other,905,4,62,126,159,1,4,1,7
2024-11-05,6883,38,Other,675,7,51,207,144,7,10,5,8
2024-08-07,5397,25,Male,658,10,85,76,149,9,5,2,8
2024-07-11,9220,18,Male,513,2,51,114,87,9,2,6,7
2024-03-19,7666,33,Male,474,3,20,42,88,8,5,8,7
2024-11-16,8330,43,Male,587,4,40,106,168,4,1,9,2
2024-09-05,5811,25,Male,52,3,51,291,76,4,8,2,2
2024-11-21,8230,56,Female,732,10,42,132,177,1,4,5,7
2024-01-03,2112,27,Other,674,5,42,210,139,9,6,6,4
2024-02-16,2896,39,Male,928,7,58,234,69,9,1,10,5
2024-01-04,5582,32,Female,545,8,15,254,23,8,7,6,1
2024-11-20,7861,48,Male,728,2,75,231,79,5,6,4,6
2024-10-17,6736,20,Male,865,7,88,66,132,9,10,9,9
2024-04-11,3084,21,Male,498,7,48,255,135,8,9,6,8
2024-12-02,3997,30,Male,809,2,70,251,143,1,7,9,4
2024-07-17,2568,51,Other,61,1,28,273,47,9,10,2,9
2024-02-12,9538,48,Male,799,9,37,251,56,1,10,6,4
2024-11-02,3351,55,Other,896,8,1,188,39,5,8,5,4
2024-02-26,7155,27,Other,67,3,12,97,45,8,8,4,1
2024-12-11,9578,20,Male,721,4,60,48,43,1,8,9,1
2024-10-28,7759,18,Male,87,10,8,161,147,5,1,1,2
2024-05-15,1913,47,Male,589,6,9,208,8,9,4,3,2
2024-01-02,5012,44,Other,511,10,33,190,155,6,6,4,4
2024-04-22,8695,23,Male,778,1,3,175,97,8,3,5,10
2024-11-01,3941,20,Male,598,9,34,234,64,6,8,2,2
2024-10-07,4068,53,Male,911,6,65,172,179,4,9,7,10
2024-03-04,2085,22,Male,587,2,1,227,17,4,2,4,1
2024-06-09,9480,49,Female,707,2,33,283,162,8,6,9,5
2024-10-07,8504,32,Male,723,3,32,80,121,7,9,6,5
2024-06-01,3456,30,Male,734,8,61,27,115,5,6,1,2
2024-12-29,2156,37,Female,519,6,25,237,41,4,2,7,7
2024-11-01,7485,38,Female,69,6,24,284,66,5,8,9,1
2024-04-18,5697,22,Male,624,1,58,79,58,7,10,8,3
2024-05-02,4834,37,Female,788,7,48,19,28,7,7,1,8
2024-03-20,3173,46,Female,777,6,66,51,144,1,10,8,2
2024-02-20,4611,36,Female,548,7,26,50,83,7,3,1,8
2024-04-23,4341,24,Female,669,9,71,68,31,7,10,10,9
2024-07-22,3633,41,Male,726,2,9,102,133,1,8,4,2
2024-12-16,4875,25,Female,932,8,77,205,42,9,1,1,4
2024-12-19,4639,28,Other,913,4,45,219,117,9,4,9,8
2024-05-31,9079,39,Other,747,4,18,260,14,6,3,7,3
2024-10-29,2045,33,Other,832,2,73,129,125,6,3,9,5
2024-01-28,3896,19,Other,589,7,81,13,31,5,6,4,4
2024-04-11,6490,48,Other,859,3,16,3,171,1,1,7,5
2024-08-16,7585,32,Male,608,2,12,247,4,1,5,10,5
2024-08-12,3250,58,Other,904,4,35,32,28,7,8,10,7
2024-06-28,1370,43,Female,72,7,89,17,177,9,7,1,3
2024-06-03,1272,49,Other,563,2,81,85,179,9,1,1,10
2024-06-27,2349,24,Male,941,3,53,194,8,1,3,10,5
2024-07-31,2383,20,Other,606,10,87,45,59,7,4,2,7
2024-11-06,8464,21,Male,784,5,66,111,157,1,7,1,1
2024-01-01,6762,26,Male,681,9,20,22,153,7,8,8,3
2024-11-20,2943,27,Other,942,7,6,38,147,4,2,10,5
2024-07-25,8970,22,Other,676,10,41,227,17,6,4,5,9
2024-04-06,7337,32,Other,832,1,45,144,144,7,4,4,9
2024-10-09,4067,41,Other,901,5,23,208,10,5,7,8,4
2024-04-18,3071,50,Other,684,9,49,110,12,9,10,2,9
2024-10-17,9660,39,Other,526,5,75,6,14,5,4,4,4
2024-07-20,7249,57,Male,941,6,22,64,87,9,1,4,2
2024-12-18,1672,22,Female,848,4,45,230,71,6,5,7,7
2024-12-19,8822,36,Male,569,7,12,165,35,9,8,3,3
2024-02-06,6336,54,Male,888,10,41,189,52,4,9,5,1
2024-01-18,1059,31,Female,896,3,89,109,57,7,8,9,9
2024-04-19,7507,30,Female,753,2,61,148,102,1,5,8,4
2024-04-18,1198,35,Male,736,10,70,155,20,1,10,4,1
2024-10-20,4883,41,Other,746,10,70,218,17,4,9,2,6
2024-11-11,5203,54,Other,737,9,79,0,120,1,8,4,9
2024-09-14,1329,40,Female,622,4,85,275,138,1,5,6,9
2024-11-14,4758,32,Female,772,9,33,19,105,9,7,7,3
2024-08-30,8160,40,Other,914,9,45,39,28,4,1,9,5
2024-04-02,1836,38,Female,561,7,6,189,33,1,1,3,6
2024-07-26,8489,49,Female,901,6,27,184,40,9,2,10,10
2024-11-20,5030,34,Female,533,9,22,179,87,1,10,4,6
2024-09-13,2157,55,Male,841,8,41,136,80,9,6,10,8
2024-02-19,9973,53,Male,647,4,66,220,166,9,7,1,5
2024-04-24,1864,27,Female,675,2,40,224,84,8,4,5,9
2024-10-20,2441,18,Female,559,6,46,226,100,9,2,5,2
2024-04-07,2917,57,Other,665,9,60,144,96,6,1,9,6
2024-03-09,7692,28,Female,676,6,15,158,13,7,6,1,8
2024-06-12,8028,59,Female,927,8,28,161,161,9,2,4,9
2024-05-01,7626,34,Female,626,9,19,14,112,5,6,8,2
2024-05-27,4335,32,Male,623,8,23,17,159,8,10,5,5
2024-02-02,2263,45,Other,592,5,33,258,55,5,8,10,2
2024-09-20,2480,43,Female,937,3,20,88,159,7,8,7,4
2024-04-08,2490,19,Male,852,4,85,39,170,5,4,5,7
2024-06-18,8002,58,Female,726,7,40,61,117,6,9,3,1
2024-09-07,6657,41,Other,496,6,30,152,15,1,7,9,5
2024-05-24,7152,43,Female,732,2,44,287,6,8,2,10,3
2024-12-31,7845,31,Male,689,8,29,135,78,1,10,4,7
2024-01-24,2264,25,Male,681,7,73,30,76,8,6,7,6
2024-01-12,9103,22,Female,591,8,72,140,146,4,8,3,1
2024-08-02,5493,36,Male,91,7,45,81,143,5,5,9,6
2024-05-22,2437,26,Male,657,2,21,86,147,4,10,9,3
2024-08-13,1740,48,Male,924,7,69,20,46,9,1,9,10
2024-08-20,5880,24,Male,613,1,77,130,58,1,5,7,5
2024-07-02,8908,55,Female,565,10,8,215,88,6,7,1,7
2024-10-23,3367,36,Male,598,8,86,137,43,7,2,6,6
2024-03-20,5652,27,Other,693,2,20,245,92,4,4,7,5
2024-07-18,6867,53,Female,758,3,21,174,35,6,9,2,10
2024-06-17,1867,42,Male,856,10,82,29,121,8,2,2,4
2024-08-18,4617,51,Male,461,3,51,43,85,5,5,4,6
2024-01-13,3452,59,Male,483,2,77,277,16,1,6,10,7
2024-03-11,2982,42,Other,607,7,27,73,127,8,2,1,9
2024-01-10,8550,46,Male,721,7,70,58,163,5,5,5,3
2024-09-14,9662,57,Other,679,3,13,176,130,9,2,5,9
2024-09-22,9624,33,Male,857,8,81,123,7,9,4,4,10
2024-12-26,7906,31,Male,901,5,49,169,155,6,10,4,4
2024-04-25,4595,19,Male,776,7,62,259,114,4,3,5,2
2024-02-24,3715,24,Male,547,2,49,122,47,6,6,2,1
2024-09-12,1212,20,Male,751,8,70,190,146,5,1,7,2
2024-10-10,2781,34,Female,944,2,7,68,77,1,6,3,8
2024-05-29,6025,23,Other,643,1,43,86,83,5,9,8,5
2024-06-21,3239,47,Other,608,8,80,14,118,9,10,9,1
2024-05-28,6302,22,Other,642,1,84,45,69,1,5,8,6
2024-07-27,8092,48,Other,678,4,33,288,54,1,5,4,3
2024-11-10,3858,30,Male,896,8,34,218,138,4,10,10,6
2024-02-19,4120,56,Female,786,6,12,262,170,7,6,3,8
2024-11-13,6319,54,Female,697,1,44,52,26,9,4,4,3
2024-06-24,6307,31,Female,598,3,24,33,47,1,1,3,9
2024-10-17,4313,50,Male,915,3,53,38,109,8,6,9,4
2024-04-21,2892,18,Female,901,10,53,291,41,8,3,3,4
2024-05-19,9395,38,Female,526,9,43,131,158,1,3,1,2
2024-08-21,3137,37,Other,586,4,47,222,135,8,2,3,8
2024-01-17,1678,59,Other,488,5,27,31,6,8,9,6,6
2024-06-27,7685,47,Other,546,3,66,259,19,1,2,9,3
2024-10-31,8083,54,Female,545,10,3,160,80,6,10,4,10
2024-06-14,2450,59,Male,705,3,8,211,7,6,8,6,9
2024-04-20,2087,52,Male,90,6,87,17,111,9,1,5,9
2024-09-03,9049,23,Female,894,9,82,123,47,9,8,9,10
2024-07-08,9692,48,Male,917,2,85,192,76,8,7,10,8
2024-07-10,7217,51,Male,732,6,10,64,150,7,9,1,1
2024-03-15,1054,44,Other,516,10,33,247,159,5,9,2,4
2024-08-04,5359,57,Female,827,10,2,78,154,7,9,3,4
2024-09-29,9243,29,Other,47,1,10,85,135,9,10,8,9
2024-04-13,2924,30,Male,525,5,22,75,38,1,8,10,9
2024-11-27,7243,49,Female,778,1,45,208,58,9,9,9,7
